NAME,DATE,POS_7DAYAVG,DTH_NEW,DTH_NEW_2WK
Sawyer,2020-11-29,14.57,0.0,0.0
Shawano,2020-11-29,19.57,0.0,0.0
Sheboygan,2020-11-29,101.57,0.0,1.0
Taylor,2020-11-29,19.71,0.0,1.0
Trempealeau,2020-11-29,28.86,0.0,0.0
Vernon,2020-11-29,20.71,2.0,1.0
Vilas,2020-11-29,18.29,0.0,0.0
Walworth,2020-11-29,58.57,0.0,0.0
Washburn,2020-11-29,14.43,1.0,0.0
Washington,2020-11-29,104.71,0.0,1.0
Waukesha,2020-11-29,321.71,0.0,3.0
Waupaca,2020-11-29,20.29,0.0,0.0
Waushara,2020-11-29,9.0,1.0,0.0
Winnebago,2020-11-29,84.0,0.0,0.0
Wood,2020-11-29,61.14,0.0,0.0
Adams,2020-11-29,8.14,0.0,0.0
Ashland,2020-11-29,11.86,0.0,1.0
Barron,2020-11-29,47.14,0.0,0.0
Bayfield,2020-11-29,7.71,1.0,0.0
Brown,2020-11-29,197.14,0.0,1.0
Buffalo,2020-11-29,12.0,0.0,0.0
Burnett,2020-11-29,9.43,1.0,0.0
Calumet,2020-11-29,25.0,0.0,0.0
Chippewa,2020-11-29,49.0,1.0,1.0
Clark,2020-11-29,26.29,1.0,0.0
Columbia,2020-11-29,48.57,0.0,0.0
Crawford,2020-11-29,56.0,0.0,0.0
Dane,2020-11-29,338.57,0.0,1.0
Dodge,2020-11-29,88.0,0.0,0.0
Door,2020-11-29,9.57,0.0,0.0
Douglas,2020-11-29,42.57,0.0,0.0
Dunn,2020-11-29,53.86,0.0,0.0
Eau Claire,2020-11-29,82.0,0.0,0.0
Florence,2020-11-29,1.0,0.0,0.0
Fond du Lac,2020-11-29,74.71,0.0,0.0
Forest,2020-11-29,4.14,0.0,0.0
Grant,2020-11-29,34.43,0.0,0.0
Green,2020-11-29,19.0,0.0,0.0
Green Lake,2020-11-29,8.86,0.0,0.0
Iowa,2020-11-29,15.14,0.0,0.0
Iron,2020-11-29,3.57,0.0,0.0
Jackson,2020-11-29,19.86,0.0,0.0
Jefferson,2020-11-29,63.57,0.0,0.0
Dodge,2020-11-30,84.43,0.0,0.0
Door,2020-11-30,10.0,0.0,0.0
Douglas,2020-11-30,38.43,0.0,0.0
Dunn,2020-11-30,52.29,0.0,2.0
Eau Claire,2020-11-30,77.14,0.0,0.0
Florence,2020-11-30,1.71,0.0,0.0
Fond du Lac,2020-11-30,68.29,0.0,0.0
Sheboygan,2020-11-30,110.71,0.0,0.0
Forest,2020-11-30,4.71,0.0,0.0
Grant,2020-11-30,32.0,0.0,0.0
Taylor,2020-11-30,18.71,0.0,0.0
Green,2020-11-30,19.86,0.0,0.0
Trempealeau,2020-11-30,27.0,0.0,0.0
Green Lake,2020-11-30,7.29,0.0,0.0
Vernon,2020-11-30,20.43,0.0,0.0
Vilas,2020-11-30,17.14,0.0,0.0
Iowa,2020-11-30,12.29,0.0,0.0
Walworth,2020-11-30,59.86,0.0,0.0
Iron,2020-11-30,3.57,0.0,0.0
Jackson,2020-11-30,19.0,0.0,0.0
Jefferson,2020-11-30,63.57,0.0,0.0
Washburn,2020-11-30,15.43,0.0,1.0
Washington,2020-11-30,99.0,0.0,0.0
Juneau,2020-11-30,17.43,0.0,0.0
Kenosha,2020-11-30,119.0,0.0,0.0
Kewaunee,2020-11-30,17.29,0.0,0.0
La Crosse,2020-11-30,98.0,0.0,0.0
Lafayette,2020-11-30,7.71,0.0,0.0
Langlade,2020-11-30,10.71,0.0,0.0
Richland,2020-12-02,5.57,-1.0,0.0
Rock,2020-12-02,98.57,3.0,0.0
Rusk,2020-12-02,13.71,0.0,0.0
St. Croix,2020-12-02,41.0,0.0,0.0
Sauk,2020-12-02,41.57,1.0,1.0
Sawyer,2020-12-02,11.29,0.0,1.0
Shawano,2020-12-02,20.71,2.0,0.0
Sheboygan,2020-12-02,74.29,1.0,1.0
Taylor,2020-12-02,14.43,0.0,0.0
Trempealeau,2020-12-02,25.0,5.0,0.0
Vernon,2020-12-02,18.29,0.0,1.0
Vilas,2020-12-02,16.71,0.0,0.0
Walworth,2020-12-02,60.29,0.0,1.0
Washburn,2020-12-02,14.57,0.0,0.0
Washington,2020-12-02,93.71,0.0,2.0
Waukesha,2020-12-02,292.57,7.0,3.0
Waupaca,2020-12-02,22.57,0.0,0.0
Waushara,2020-12-02,5.71,0.0,0.0
Winnebago,2020-12-02,75.29,1.0,1.0
Wood,2020-12-02,54.0,1.0,1.0
Adams,2020-12-02,9.43,0.0,0.0
Ashland,2020-12-02,10.14,0.0,0.0
Barron,2020-12-02,40.14,0.0,0.0
Bayfield,2020-12-02,9.0,0.0,0.0
Brown,2020-12-02,114.71,-1.0,2.0
Buffalo,2020-12-02,10.29,0.0,0.0
Burnett,2020-12-02,7.86,0.0,1.0
Calumet,2020-12-02,17.29,0.0,0.0
Chippewa,2020-12-02,66.57,1.0,1.0
Clark,2020-12-02,22.71,1.0,1.0
Columbia,2020-12-02,43.57,0.0,3.0
Crawford,2020-12-02,25.29,0.0,0.0
Dane,2020-12-02,262.86,21.0,20.0
Dodge,2020-12-02,55.43,0.0,5.0
Door,2020-12-02,9.0,0.0,1.0
Douglas,2020-12-02,38.86,1.0,2.0
Dunn,2020-12-02,30.29,0.0,0.0
Eau Claire,2020-12-02,61.43,1.0,1.0
Florence,2020-12-02,4.57,0.0,0.0
Fond du Lac,2020-12-02,65.57,0.0,0.0
Forest,2020-12-02,3.86,1.0,0.0
Grant,2020-12-02,32.71,0.0,0.0
Green,2020-12-02,19.86,0.0,0.0
Green Lake,2020-12-02,5.29,0.0,1.0
Iowa,2020-12-02,10.43,0.0,0.0
Iron,2020-12-02,3.71,0.0,0.0
Jackson,2020-12-02,21.29,1.0,0.0
Jefferson,2020-12-02,52.0,0.0,1.0
Juneau,2020-12-02,15.29,0.0,0.0
Kenosha,2020-12-02,112.14,3.0,1.0
Kewaunee,2020-12-02,14.14,0.0,0.0
La Crosse,2020-12-02,79.71,1.0,0.0
Lafayette,2020-12-02,7.57,0.0,0.0
Langlade,2020-12-02,10.43,0.0,0.0
Lincoln,2020-12-02,19.14,1.0,0.0
Manitowoc,2020-12-02,40.57,0.0,1.0
Marathon,2020-12-02,93.86,2.0,1.0
Marinette,2020-12-02,27.0,1.0,0.0
Marquette,2020-12-02,3.71,0.0,0.0
Menominee,2020-12-02,3.43,0.0,0.0
Milwaukee,2020-12-02,752.71,10.0,15.0
Monroe,2020-12-02,40.0,0.0,0.0
Oconto,2020-12-02,20.0,0.0,0.0
Oneida,2020-12-02,23.0,0.0,0.0
Outagamie,2020-12-02,74.86,3.0,2.0
Ozaukee,2020-12-02,51.29,0.0,1.0
Pepin,2020-12-02,6.43,0.0,0.0
Pierce,2020-12-02,33.0,1.0,0.0
Polk,2020-12-02,33.29,6.0,0.0
Portage,2020-12-02,39.86,0.0,1.0
Price,2020-12-02,9.57,0.0,0.0
Racine,2020-12-02,99.0,8.0,1.0
Florence,2020-12-03,4.14,0.0,0.0
Fond du Lac,2020-12-03,78.29,0.0,1.0
Forest,2020-12-03,3.29,0.0,0.0
Grant,2020-12-03,29.0,0.0,2.0
Green,2020-12-03,21.57,0.0,0.0
Green Lake,2020-12-03,6.14,0.0,0.0
Iowa,2020-12-03,10.86,0.0,0.0
Iron,2020-12-03,3.29,0.0,0.0
Jackson,2020-12-03,19.57,0.0,2.0
Jefferson,2020-12-03,49.0,1.0,0.0
Juneau,2020-12-03,18.0,0.0,0.0
Kenosha,2020-12-03,106.29,0.0,3.0
Kewaunee,2020-12-03,8.14,4.0,0.0
La Crosse,2020-12-03,91.29,1.0,4.0
Lafayette,2020-12-03,4.71,-1.0,0.0
Langlade,2020-12-03,8.29,-1.0,0.0
Lincoln,2020-12-03,18.0,2.0,0.0
Manitowoc,2020-12-03,42.0,0.0,1.0
Marathon,2020-12-03,90.0,5.0,0.0
Marinette,2020-12-03,23.14,0.0,0.0
Marquette,2020-12-03,3.86,0.0,1.0
Menominee,2020-12-03,3.86,0.0,0.0
Milwaukee,2020-12-03,715.0,11.0,11.0
Monroe,2020-12-03,38.71,0.0,1.0
Oconto,2020-12-03,20.43,2.0,0.0
Oneida,2020-12-03,24.57,1.0,2.0
Outagamie,2020-12-03,75.71,0.0,2.0
Ozaukee,2020-12-03,50.29,1.0,0.0
Pepin,2020-12-03,7.71,0.0,0.0
Pierce,2020-12-03,30.14,0.0,0.0
Polk,2020-12-03,37.71,1.0,0.0
Portage,2020-12-03,35.43,1.0,1.0
Price,2020-12-03,9.71,1.0,0.0
Racine,2020-12-03,94.43,2.0,5.0
Richland,2020-12-03,5.57,0.0,0.0
Rock,2020-12-03,95.29,0.0,-1.0
Rusk,2020-12-03,12.43,0.0,0.0
St. Croix,2020-12-03,44.29,0.0,1.0
Sauk,2020-12-03,38.71,0.0,1.0
Sawyer,2020-12-03,9.86,0.0,0.0
Shawano,2020-12-03,20.57,0.0,0.0
Sheboygan,2020-12-03,77.71,0.0,0.0
Taylor,2020-12-03,12.14,0.0,0.0
Trempealeau,2020-12-03,27.43,0.0,2.0
Vernon,2020-12-03,19.14,0.0,0.0
Vilas,2020-12-03,14.43,0.0,2.0
Walworth,2020-12-03,61.29,2.0,2.0
Washburn,2020-12-03,15.29,0.0,0.0
Washington,2020-12-03,99.14,2.0,0.0
Waukesha,2020-12-03,269.29,4.0,3.0
Waupaca,2020-12-03,25.43,3.0,1.0
Waushara,2020-12-03,6.71,0.0,0.0
Winnebago,2020-12-03,76.71,4.0,5.0
Wood,2020-12-03,46.43,2.0,3.0
Adams,2020-12-03,11.14,2.0,0.0
Ashland,2020-12-03,14.29,0.0,0.0
Barron,2020-12-03,36.57,0.0,0.0
Bayfield,2020-12-03,9.14,2.0,0.0
Brown,2020-12-03,118.29,5.0,0.0
Buffalo,2020-12-03,10.14,1.0,0.0
Burnett,2020-12-03,7.29,0.0,0.0
Calumet,2020-12-03,18.29,0.0,1.0
Chippewa,2020-12-03,65.71,0.0,0.0
Clark,2020-12-03,22.14,0.0,1.0
Columbia,2020-12-03,32.57,0.0,1.0
Crawford,2020-12-03,28.14,0.0,0.0
Dane,2020-12-03,265.57,0.0,0.0
Dodge,2020-12-03,67.57,1.0,0.0
Door,2020-12-03,9.71,0.0,0.0
Douglas,2020-12-03,39.0,0.0,0.0
Dunn,2020-12-03,23.71,1.0,0.0
Eau Claire,2020-12-03,56.14,0.0,1.0
Adams,2020-12-04,13.71,0.0,0.0
Ashland,2020-12-04,18.0,1.0,0.0
Barron,2020-12-04,41.29,1.0,0.0
Bayfield,2020-12-04,11.86,0.0,0.0
Monroe,2020-12-04,43.29,1.0,0.0
Oconto,2020-12-04,25.57,0.0,1.0
Oneida,2020-12-04,31.57,2.0,0.0
Outagamie,2020-12-04,91.43,1.0,1.0
Sheboygan,2020-12-04,93.14,1.0,0.0
Dodge,2020-12-04,78.57,3.0,6.0
Taylor,2020-12-04,16.71,0.0,0.0
Door,2020-12-04,11.43,0.0,0.0
Trempealeau,2020-12-04,32.29,0.0,0.0
Douglas,2020-12-04,37.29,0.0,0.0
Vernon,2020-12-04,18.14,0.0,1.0
Vilas,2020-12-04,15.86,0.0,0.0
Dunn,2020-12-04,30.14,0.0,0.0
Walworth,2020-12-04,76.14,1.0,3.0
Eau Claire,2020-12-04,68.0,0.0,1.0
Washburn,2020-12-04,15.0,0.0,2.0
Washington,2020-12-04,104.0,0.0,1.0
Lincoln,2020-12-04,20.29,2.0,1.0
Manitowoc,2020-12-04,51.14,0.0,0.0
Marathon,2020-12-04,89.0,-1.0,0.0
Marinette,2020-12-04,25.14,1.0,1.0
Marquette,2020-12-04,4.43,0.0,1.0
Menominee,2020-12-04,4.57,0.0,0.0
Milwaukee,2020-12-04,756.86,3.0,11.0
Ozaukee,2020-12-04,55.14,2.0,0.0
Pepin,2020-12-04,7.43,0.0,0.0
Pierce,2020-12-04,32.71,0.0,2.0
Polk,2020-12-04,39.0,1.0,0.0
Portage,2020-12-04,34.86,0.0,0.0
Price,2020-12-04,11.86,0.0,0.0
Racine,2020-12-04,112.43,9.0,5.0
Waukesha,2020-12-04,314.71,8.0,4.0
Waupaca,2020-12-04,27.0,1.0,1.0
Brown,2020-12-04,143.71,2.0,0.0
Buffalo,2020-12-04,10.14,0.0,0.0
Burnett,2020-12-04,8.57,2.0,0.0
Calumet,2020-12-04,23.71,1.0,1.0
Chippewa,2020-12-04,74.29,0.0,0.0
Florence,2020-12-04,4.71,0.0,0.0
Fond du Lac,2020-12-04,108.0,1.0,0.0
Forest,2020-12-04,4.29,1.0,0.0
Grant,2020-12-04,30.57,0.0,1.0
Green,2020-12-04,22.71,0.0,0.0
Green Lake,2020-12-04,8.14,0.0,0.0
Iowa,2020-12-04,12.43,0.0,0.0
Iron,2020-12-04,3.57,0.0,0.0
Jackson,2020-12-04,23.14,0.0,4.0
Jefferson,2020-12-04,63.86,0.0,2.0
Richland,2020-12-04,7.29,0.0,0.0
Rock,2020-12-04,116.71,7.0,1.0
Waushara,2020-12-04,8.14,0.0,1.0
Winnebago,2020-12-04,93.29,2.0,0.0
Wood,2020-12-04,65.29,1.0,-1.0
Clark,2020-12-04,26.43,2.0,0.0
Columbia,2020-12-04,32.57,0.0,0.0
Crawford,2020-12-04,29.57,1.0,0.0
Dane,2020-12-04,314.0,0.0,0.0
Rusk,2020-12-04,13.71,0.0,0.0
St. Croix,2020-12-04,48.0,1.0,0.0
Sauk,2020-12-04,43.71,0.0,0.0
Sawyer,2020-12-04,11.71,1.0,0.0
Shawano,2020-12-04,22.0,0.0,0.0
Juneau,2020-12-04,19.29,0.0,0.0
Kenosha,2020-12-04,115.57,3.0,5.0
Kewaunee,2020-12-04,10.43,0.0,0.0
La Crosse,2020-12-04,106.14,1.0,2.0
Lafayette,2020-12-04,6.0,0.0,1.0
Langlade,2020-12-04,10.86,0.0,1.0
Monroe,2020-12-05,38.57,0.0,0.0
Oconto,2020-12-05,24.86,2.0,1.0
Oneida,2020-12-05,27.57,2.0,-1.0
Outagamie,2020-12-05,89.86,2.0,3.0
Ozaukee,2020-12-05,60.14,0.0,0.0
Pepin,2020-12-05,8.0,0.0,1.0
Pierce,2020-12-05,34.86,0.0,0.0
Polk,2020-12-05,37.43,1.0,1.0
Portage,2020-12-05,37.29,4.0,0.0
Price,2020-12-05,10.29,-1.0,0.0
Racine,2020-12-05,132.71,9.0,0.0
Richland,2020-12-05,7.57,0.0,0.0
Rock,2020-12-05,86.14,1.0,0.0
Rusk,2020-12-05,14.43,2.0,0.0
St. Croix,2020-12-05,44.43,0.0,0.0
Sauk,2020-12-05,40.57,0.0,2.0
Sawyer,2020-12-05,10.29,0.0,1.0
Shawano,2020-12-05,11.43,-1.0,1.0
Sheboygan,2020-12-05,80.71,3.0,1.0
Taylor,2020-12-05,18.86,1.0,0.0
Trempealeau,2020-12-05,30.57,-1.0,0.0
Vernon,2020-12-05,14.43,0.0,1.0
Vilas,2020-12-05,16.57,0.0,0.0
Walworth,2020-12-05,76.86,1.0,2.0
Washburn,2020-12-05,14.86,0.0,0.0
Washington,2020-12-05,117.71,3.0,2.0
Waukesha,2020-12-05,356.0,9.0,6.0
Waupaca,2020-12-05,21.29,1.0,0.0
Waushara,2020-12-05,9.29,1.0,0.0
Winnebago,2020-12-05,84.43,3.0,0.0
Wood,2020-12-05,66.57,0.0,0.0
Adams,2020-12-05,13.14,0.0,0.0
Ashland,2020-12-05,16.71,0.0,1.0
Barron,2020-12-05,34.86,-2.0,2.0
Bayfield,2020-12-05,9.43,0.0,0.0
Brown,2020-12-05,148.0,2.0,0.0
Buffalo,2020-12-05,10.71,0.0,0.0
Burnett,2020-12-05,10.0,0.0,0.0
Calumet,2020-12-05,21.57,1.0,-1.0
Chippewa,2020-12-05,86.43,2.0,0.0
Clark,2020-12-05,27.57,0.0,0.0
Columbia,2020-12-05,29.29,1.0,1.0
Crawford,2020-12-05,26.57,0.0,0.0
Dane,2020-12-05,300.57,2.0,0.0
Dodge,2020-12-05,93.29,5.0,5.0
Door,2020-12-05,13.14,0.0,0.0
Douglas,2020-12-05,41.0,1.0,0.0
Dunn,2020-12-05,27.86,0.0,0.0
Eau Claire,2020-12-05,62.57,2.0,0.0
Florence,2020-12-05,5.43,0.0,0.0
Fond du Lac,2020-12-05,114.29,2.0,0.0
Forest,2020-12-05,5.0,0.0,1.0
Grant,2020-12-05,28.57,1.0,0.0
Green,2020-12-05,27.57,0.0,0.0
Green Lake,2020-12-05,7.14,1.0,0.0
Iowa,2020-12-05,11.43,0.0,0.0
Iron,2020-12-05,3.29,0.0,0.0
Jackson,2020-12-05,34.29,0.0,1.0
Jefferson,2020-12-05,54.57,1.0,1.0
Juneau,2020-12-05,19.0,0.0,0.0
Kenosha,2020-12-05,114.43,3.0,2.0
Kewaunee,2020-12-05,8.29,0.0,0.0
La Crosse,2020-12-05,105.0,0.0,0.0
Lafayette,2020-12-05,5.86,0.0,0.0
Langlade,2020-12-05,10.71,0.0,0.0
Lincoln,2020-12-05,21.0,1.0,1.0
Manitowoc,2020-12-05,56.0,0.0,1.0
Marathon,2020-12-05,85.71,3.0,0.0
Marinette,2020-12-05,28.14,5.0,0.0
Marquette,2020-12-05,5.71,0.0,0.0
Menominee,2020-12-05,5.0,0.0,0.0
Milwaukee,2020-12-05,720.0,4.0,48.0
Lincoln,2020-12-06,18.71,0.0,0.0
Manitowoc,2020-12-06,52.0,1.0,0.0
Barron,2021-02-10,8.29,1.0,0.0
Bayfield,2021-02-10,2.0,0.0,0.0
Lincoln,2021-02-10,4.57,0.0,1.0
Sheboygan,2021-02-10,12.71,0.0,0.0
Waushara,2021-02-10,3.29,1.0,0.0
Fond du Lac,2021-02-10,19.0,0.0,1.0
Polk,2021-02-10,13.71,1.0,0.0
Racine,2021-02-10,21.43,4.0,1.0
Jefferson,2021-02-10,14.14,0.0,3.0
Ozaukee,2021-02-10,13.29,0.0,1.0
Forest,2021-02-10,0.14,1.0,0.0
St. Croix,2021-02-10,9.29,0.0,1.0
Juneau,2021-02-10,4.71,0.0,0.0
Kenosha,2021-02-10,25.57,5.0,1.0
Calumet,2021-02-10,10.14,1.0,0.0
Vilas,2021-02-10,7.57,0.0,0.0
Taylor,2021-02-10,1.71,0.0,1.0
Rock,2021-02-10,27.71,0.0,3.0
Brown,2021-02-10,34.57,1.0,0.0
Buffalo,2021-02-10,1.71,0.0,0.0
Dane,2021-02-10,106.0,0.0,0.0
Grant,2021-02-10,6.29,0.0,0.0
Sauk,2021-02-10,7.57,0.0,0.0
Adams,2021-02-10,3.29,0.0,0.0
Walworth,2021-02-10,11.14,2.0,1.0
Rusk,2021-02-10,0.86,0.0,0.0
Green,2021-02-10,18.0,0.0,0.0
Washburn,2021-02-10,2.43,0.0,0.0
Sawyer,2021-02-10,3.0,0.0,0.0
Chippewa,2021-02-10,9.86,1.0,2.0
Lafayette,2021-02-10,2.29,0.0,0.0
Langlade,2021-02-10,2.0,0.0,0.0
Washington,2021-02-10,22.43,2.0,2.0
Waukesha,2021-02-10,61.86,4.0,2.0
Columbia,2021-02-10,9.29,0.0,0.0
Manitowoc,2021-02-10,17.14,0.0,0.0
Dodge,2021-02-10,13.43,0.0,0.0
Marathon,2021-02-10,11.43,0.0,0.0
Oneida,2021-02-10,7.29,0.0,0.0
Clark,2021-02-10,3.14,0.0,0.0
Ashland,2021-02-10,1.86,0.0,0.0
Green Lake,2021-02-10,2.0,1.0,0.0
Iron,2021-02-10,3.43,0.0,0.0
Shawano,2021-02-10,4.14,0.0,0.0
Iowa,2021-02-10,3.57,0.0,0.0
Oconto,2021-02-10,4.29,0.0,0.0
Waupaca,2021-02-10,9.0,1.0,0.0
Marinette,2021-02-10,3.14,0.0,1.0
Pepin,2021-02-10,0.57,0.0,0.0
Pierce,2021-02-10,6.43,0.0,0.0
Outagamie,2021-02-10,38.29,0.0,1.0
Marquette,2021-02-10,0.86,0.0,0.0
Jackson,2021-02-10,1.0,1.0,0.0
Portage,2021-02-10,13.71,0.0,0.0
Menominee,2021-02-10,0.71,0.0,0.0
Monroe,2021-02-10,9.71,0.0,0.0
Price,2021-02-10,1.43,0.0,0.0
Milwaukee,2021-02-10,145.86,4.0,1.0
Burnett,2021-02-10,3.0,0.0,0.0
Kewaunee,2021-02-10,4.0,0.0,0.0
Trempealeau,2021-02-10,6.0,0.0,0.0
Richland,2021-02-10,2.43,0.0,0.0
Winnebago,2021-02-10,18.0,1.0,0.0
La Crosse,2021-02-10,23.43,0.0,2.0
Vernon,2021-02-10,4.43,1.0,0.0
Crawford,2021-02-10,1.0,0.0,0.0
Trempealeau,2021-02-11,5.86,0.0,0.0
Marquette,2021-02-11,0.71,0.0,0.0
Portage,2021-02-11,11.71,2.0,0.0
Milwaukee,2021-02-11,138.14,1.0,5.0
La Crosse,2021-02-11,21.86,0.0,1.0
Vernon,2021-02-11,3.86,0.0,0.0
Crawford,2021-02-11,1.14,0.0,0.0
Jackson,2021-02-11,1.14,0.0,0.0
Walworth,2021-02-11,9.29,0.0,0.0
Chippewa,2021-02-11,10.43,0.0,0.0
Lafayette,2021-02-11,2.29,0.0,0.0
Washburn,2021-02-11,2.43,0.0,0.0
Ozaukee,2020-12-08,59.43,3.0,2.0
Dodge,2020-12-08,108.71,1.0,6.0
Pepin,2020-12-08,5.43,1.0,0.0
Pierce,2020-12-08,38.29,0.0,0.0
Polk,2020-12-08,40.0,1.0,0.0
Door,2020-12-08,13.71,0.0,0.0
Portage,2020-12-08,34.57,0.0,0.0
Douglas,2020-12-08,43.86,1.0,0.0
Price,2020-12-08,12.0,0.0,0.0
Dunn,2020-12-08,26.14,1.0,0.0
Eau Claire,2020-12-08,50.43,0.0,0.0
Racine,2020-12-08,120.29,4.0,3.0
Richland,2020-12-08,6.0,0.0,0.0
Rock,2020-12-08,97.14,1.0,1.0
Florence,2020-12-08,5.29,0.0,0.0
Fond du Lac,2020-12-08,108.14,3.0,0.0
Forest,2020-12-08,4.71,0.0,0.0
Grant,2020-12-08,25.43,2.0,0.0
Green,2020-12-08,25.43,0.0,0.0
Green Lake,2020-12-08,7.43,1.0,0.0
Iowa,2020-12-08,12.14,0.0,0.0
Iron,2020-12-08,3.0,0.0,3.0
Jackson,2020-12-08,34.14,1.0,0.0
Jefferson,2020-12-08,56.14,1.0,2.0
Juneau,2020-12-08,19.86,0.0,1.0
Kenosha,2020-12-08,106.57,3.0,6.0
Kewaunee,2020-12-08,7.57,0.0,1.0
La Crosse,2020-12-08,101.0,2.0,1.0
Lafayette,2020-12-08,3.86,0.0,0.0
Langlade,2020-12-08,7.57,0.0,0.0
Lincoln,2020-12-08,16.0,0.0,1.0
Manitowoc,2020-12-08,50.43,0.0,0.0
Marathon,2020-12-08,89.0,1.0,2.0
Marinette,2020-12-08,27.14,0.0,0.0
Marquette,2020-12-08,6.57,0.0,0.0
Menominee,2020-12-08,5.14,0.0,0.0
Milwaukee,2020-12-08,672.43,12.0,37.0
Rusk,2020-12-08,12.0,1.0,0.0
St. Croix,2020-12-08,43.29,0.0,2.0
Sauk,2020-12-08,37.86,0.0,0.0
Sawyer,2020-12-08,9.29,0.0,0.0
Shawano,2020-12-08,14.57,2.0,0.0
Sheboygan,2020-12-08,91.57,0.0,3.0
Taylor,2020-12-08,25.29,0.0,0.0
Trempealeau,2020-12-08,29.86,1.0,0.0
Vernon,2020-12-08,14.71,0.0,0.0
Vilas,2020-12-08,14.29,0.0,0.0
Walworth,2020-12-08,68.14,1.0,1.0
Washburn,2020-12-08,14.14,0.0,1.0
Washington,2020-12-08,120.86,3.0,1.0
Adams,2020-12-08,11.71,-1.0,0.0
Ashland,2020-12-08,18.0,0.0,0.0
Barron,2020-12-08,31.43,0.0,1.0
Bayfield,2020-12-08,11.57,0.0,1.0
Brown,2020-12-08,143.43,0.0,3.0
Buffalo,2020-12-08,7.86,0.0,0.0
Burnett,2020-12-08,11.0,0.0,0.0
Calumet,2020-12-08,27.71,1.0,3.0
Chippewa,2020-12-08,65.0,2.0,0.0
Waukesha,2020-12-08,311.43,14.0,5.0
Waupaca,2020-12-08,16.71,0.0,0.0
Clark,2020-12-08,27.86,0.0,1.0
Columbia,2020-12-08,25.14,0.0,2.0
Crawford,2020-12-08,12.86,0.0,0.0
Dane,2020-12-08,264.29,3.0,27.0
Dane,2020-12-07,259.14,0.0,0.0
Dodge,2020-12-07,102.57,0.0,0.0
Door,2020-12-07,11.29,0.0,0.0
Douglas,2020-12-07,45.14,0.0,0.0
Dunn,2020-12-07,25.14,0.0,1.0
Eau Claire,2020-12-07,55.43,1.0,0.0
Florence,2020-12-07,6.0,0.0,0.0
Fond du Lac,2020-12-07,95.71,0.0,0.0
Forest,2020-12-07,5.0,0.0,0.0
Grant,2020-12-07,28.57,0.0,1.0
Green,2020-12-07,24.71,1.0,0.0
Green Lake,2020-12-07,6.86,0.0,0.0
Iowa,2020-12-07,13.43,0.0,0.0
Iron,2020-12-07,3.57,0.0,0.0
Jackson,2020-12-07,34.57,0.0,0.0
Jefferson,2020-12-07,53.29,1.0,0.0
Juneau,2020-12-07,19.43,0.0,0.0
Kenosha,2020-12-07,112.86,0.0,0.0
Kewaunee,2020-12-07,7.57,1.0,0.0
La Crosse,2020-12-07,88.43,0.0,0.0
Lafayette,2020-12-07,4.71,1.0,0.0
Langlade,2020-12-07,9.29,0.0,0.0
Lincoln,2020-12-07,17.57,0.0,0.0
Manitowoc,2020-12-07,50.71,0.0,0.0
Marathon,2020-12-07,94.14,5.0,0.0
Marinette,2020-12-07,27.57,1.0,0.0
Marquette,2020-12-07,7.0,0.0,0.0
Menominee,2020-12-07,4.86,0.0,0.0
Milwaukee,2020-12-07,684.43,0.0,0.0
Monroe,2020-12-07,35.57,0.0,0.0
Oconto,2020-12-07,23.86,0.0,0.0
Oneida,2020-12-07,25.14,0.0,0.0
Outagamie,2020-12-07,98.86,0.0,0.0
Ozaukee,2020-12-07,59.14,0.0,0.0
Pepin,2020-12-07,6.43,0.0,0.0
Pierce,2020-12-07,36.0,0.0,0.0
Polk,2020-12-07,38.14,0.0,0.0
Portage,2020-12-07,35.57,1.0,0.0
Price,2020-12-07,10.14,0.0,0.0
Racine,2020-12-07,108.57,0.0,0.0
Richland,2020-12-07,7.57,0.0,0.0
Rock,2020-12-07,97.0,0.0,0.0
Rusk,2020-12-07,12.29,0.0,0.0
St. Croix,2020-12-07,45.57,0.0,1.0
Sauk,2020-12-07,33.86,0.0,1.0
Sawyer,2020-12-07,10.14,0.0,0.0
Shawano,2020-12-07,7.57,0.0,0.0
Sheboygan,2020-12-07,74.43,0.0,0.0
Taylor,2020-12-07,19.29,0.0,0.0
Trempealeau,2020-12-07,30.29,0.0,0.0
Vernon,2020-12-07,14.86,0.0,0.0
Vilas,2020-12-07,15.43,2.0,0.0
Walworth,2020-12-07,84.71,0.0,0.0
Washburn,2020-12-07,15.71,0.0,0.0
Washington,2020-12-07,119.57,0.0,0.0
Waukesha,2020-12-07,316.57,3.0,0.0
Waupaca,2020-12-07,18.43,0.0,0.0
Waushara,2020-12-07,5.29,1.0,0.0
Winnebago,2020-12-07,84.29,0.0,0.0
Wood,2020-12-07,66.86,0.0,2.0
Adams,2020-12-07,13.29,0.0,0.0
Ashland,2020-12-07,18.71,0.0,0.0
Barron,2020-12-07,33.57,0.0,0.0
Bayfield,2020-12-07,10.43,0.0,0.0
Waushara,2020-12-08,5.71,0.0,0.0
Winnebago,2020-12-08,87.14,2.0,0.0
Monroe,2020-12-08,33.57,0.0,0.0
Oconto,2020-12-08,25.0,0.0,0.0
Oneida,2020-12-08,23.57,0.0,0.0
Wood,2020-12-08,66.29,-2.0,1.0
Outagamie,2020-12-08,102.0,2.0,2.0
Dodge,2021-01-26,18.29,4.0,0.0
